,file,group,subject,condition,series,channels,delay_avg,delay_std,delay_min,delay_max,dim_avg,dim_std,dim_min,dim_max
28_2,subject_28.set,low,28,condition 2,"[[ 1.81214809e-06  2.63693428e-06  2.38779950e-06 ... -5.78548813e-06
  -5.86049271e-06 -5.66812372e-06]
 [ 1.83655512e-06  2.50002027e-06  1.79520845e-06 ... -3.82937455e-06
  -3.87590718e-06 -3.73542547e-06]
 [ 4.41106749e-06  4.08797932e-06  1.53764331e-06 ...  3.76601839e-06
   3.68621016e-06  3.88567781e-06]
 ...
 [-3.61588931e-06 -2.91178703e-06  8.40805769e-08 ... -4.32775259e-06
  -4.42987108e-06 -4.33123875e-06]
 [-1.94901419e-06 -1.84864926e-06 -4.04639542e-07 ... -6.31992912e-06
  -6.53351307e-06 -6.21698475e-06]
 [-2.22699356e-06 -2.54558325e-06 -8.69196177e-07 ... -1.69409299e-06
  -1.63130748e-06 -1.78034985e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.375,4.728570079844435,18.0,31.0,8.75,1.75,6.0,12.0
28_3,subject_28.set,low,28,condition 3,"[[-5.87200594e-06 -5.70937443e-06 -3.49691844e-06 ...  2.46702933e-06
   4.87348509e-06  4.14148903e-06]
 [-3.86147571e-06 -3.76615858e-06 -2.36062479e-06 ...  3.30664563e-06
   5.60297155e-06  4.48624086e-06]
 [ 3.64201927e-06  3.85065985e-06  5.11082125e-06 ...  4.97136927e-06
   5.81198502e-06  3.20976186e-06]
 ...
 [-4.50820827e-06 -4.46754169e-06 -2.02224612e-06 ... -4.93940496e-06
  -5.47797155e-06 -3.21817160e-06]
 [-6.64957142e-06 -6.43022823e-06 -1.46712720e-06 ... -3.76963615e-06
  -4.45636225e-06 -2.89131427e-06]
 [-1.63094521e-06 -1.72350514e-06 -3.05126500e-06 ... -3.37190557e-06
  -4.78467512e-06 -3.71347213e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.5,4.58257569495584,12.0,30.0,7.0625,0.5555121510822243,6.0,8.0
28_4,subject_28.set,low,28,condition 4,"[[ 3.36214066e-06  4.22608232e-06  3.10173154e-06 ...  1.66626549e-06
   7.84146190e-07  1.67046773e-06]
 [ 3.72379279e-06  4.43262959e-06  3.13799548e-06 ...  1.62754607e-06
   6.91978335e-07  1.69473231e-06]
 [ 3.75117326e-06  5.58386374e-06  5.67633915e-06 ...  5.87451935e-07
  -1.23981938e-07  1.20588124e-06]
 ...
 [-2.24116921e-06 -2.86655426e-06 -2.36671805e-06 ...  1.28389668e-06
   2.20482230e-06  6.28685951e-07]
 [-2.03027129e-06 -3.44151115e-06 -4.00511360e-06 ...  1.01451419e-07
  -2.96900384e-08 -1.84517956e-06]
 [-3.77585840e-06 -3.89746094e-06 -2.39121556e-06 ... -4.94959265e-07
   3.83039802e-07 -6.09990001e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.0625,4.220022956098699,16.0,29.0,7.4375,0.998044963916957,6.0,10.0
28_5,subject_28.set,low,28,condition 5,"[[ 1.38671577e-06 -9.24720943e-07 -5.36623299e-07 ...  1.31845818e-05
   1.31514673e-05  1.08901529e-05]
 [ 1.15655684e-06 -9.39556420e-07 -4.36015785e-07 ...  1.50483208e-05
   1.58616896e-05  1.39917984e-05]
 [ 3.44499677e-07 -1.68598092e-06  8.84320065e-08 ...  1.75241890e-05
   1.93692818e-05  1.99200077e-05]
 ...
 [ 4.46740121e-07  1.59431851e-06  1.04055333e-06 ... -1.58518553e-05
  -1.81473770e-05 -1.83197346e-05]
 [-1.41483736e-06  6.95992112e-07  6.68313384e-07 ... -1.18297758e-05
  -1.36898727e-05 -1.31871986e-05]
 [ 8.67802203e-08  1.55804026e-06  7.53061295e-07 ... -1.37184458e-05
  -1.59961424e-05 -1.59273148e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",26.5,3.758324094593227,16.0,31.0,7.25,0.82915619758885,6.0,9.0
29_0,subject_29.set,low,29,condition 0,"[[ 4.78483438e-06  7.83803940e-06  1.51269615e-06 ... -2.48377299e-06
  -2.62668580e-07 -1.87772477e-06]
 [ 9.02000546e-07 -1.13994360e-07 -1.90080702e-06 ... -4.27558988e-07
   3.46845269e-07 -6.11498117e-07]
 [-8.46888244e-07 -4.58867979e-06 -4.77726412e-06 ...  5.85038424e-07
   9.92925584e-07  5.15495427e-08]
 ...
 [ 8.39504147e-06  1.60502491e-05  8.49851227e-06 ... -4.71070719e-06
  -2.07459831e-06 -4.77341127e-06]
 [ 7.39475679e-06  1.47498083e-05  9.70743179e-06 ... -4.19469881e-06
  -2.26490641e-06 -4.67837381e-06]
 [ 4.07309914e-06  9.31128311e-06  6.02111483e-06 ... -2.92436028e-06
  -2.58849335e-06 -3.86863518e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.5,4.769696007084728,16.0,31.0,7.8125,1.0135796712641785,6.0,10.0
29_1,subject_29.set,low,29,condition 1,"[[-4.29286051e-06 -1.87894678e-06  3.09450269e-07 ...  4.18463755e-06
   3.59490490e-06  2.33245730e-06]
 [-2.34703612e-06 -1.77158582e-06 -4.25780863e-07 ...  2.16406345e-06
   2.29153085e-06  1.56552958e-06]
 [-2.17738605e-06 -2.36171150e-06 -9.78703320e-07 ...  2.20515227e-06
   2.89081335e-06  2.14972258e-06]
 ...
 [-5.83490610e-06 -1.68650806e-06  5.51120043e-07 ...  2.45952106e-06
   5.60695231e-07 -7.35760570e-07]
 [-4.49996805e-06 -8.37049127e-07  3.66180807e-07 ...  2.87608534e-07
  -1.55538583e-06 -2.33821225e-06]
 [-2.94367933e-06 -1.10570836e-06  5.27720928e-07 ... -6.19635999e-07
  -2.69431996e-06 -3.18682694e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.9375,4.322452284294183,15.0,31.0,7.5,0.7905694150420949,6.0,9.0
29_2,subject_29.set,low,29,condition 2,"[[ 3.77591610e-06  9.31566298e-07 -1.31912255e-06 ... -4.76504040e-06
  -5.56133747e-06 -4.95805073e-06]
 [ 2.23571181e-06  1.02196872e-06  7.12120533e-07 ... -1.97099686e-06
  -2.60951877e-06 -2.86557984e-06]
 [ 2.74358630e-06  1.86357296e-06  2.26815104e-06 ... -1.59625888e-06
  -2.41927028e-06 -3.37051225e-06]
 ...
 [ 1.38660955e-06 -2.65030456e-06 -3.97225046e-06 ... -3.50883484e-06
  -4.42395210e-06 -2.58448029e-06]
 [-4.05723989e-07 -3.76508164e-06 -3.79245424e-06 ... -1.32161021e-06
  -2.03301334e-06 -3.57432932e-07]
 [-3.22244883e-06 -4.26877117e-06 -3.92620301e-06 ...  8.23794782e-07
   7.53218710e-07  3.07507110e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.9375,3.648094536878122,20.0,30.0,8.125,0.7806247497997998,7.0,9.0
29_3,subject_29.set,low,29,condition 3,"[[-4.26935291e-06 -3.71409154e-06 -4.51307821e-06 ... -2.79085338e-08
  -2.52397776e-06 -2.77754021e-06]
 [-2.50151920e-06 -1.90018833e-06 -2.65779877e-06 ...  6.66619062e-07
  -5.52970588e-07 -9.80813578e-08]
 [-3.14350390e-06 -2.13416839e-06 -3.10766840e-06 ...  1.34373009e-06
   4.38873857e-07  1.37232614e-06]
 ...
 [-9.27217126e-07 -8.60401690e-07 -2.56119275e-06 ...  1.56495202e-06
  -2.92959666e-06 -2.43442941e-06]
 [ 1.20532143e-06  1.21376348e-06 -5.20396948e-07 ...  2.67396426e-06
  -1.35164142e-06 -3.77899885e-07]
 [ 4.67871332e-06  3.03103900e-06  2.18452191e-06 ... -1.22784555e-06
  -3.93536234e-06 -3.65785122e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.3125,5.083290641897235,16.0,31.0,7.5625,0.998044963916957,6.0,9.0
29_4,subject_29.set,low,29,condition 4,"[[-1.87116158e-06 -2.58637571e-06  3.41817945e-07 ...  2.20366764e-06
   5.34278250e-06  5.16495752e-06]
 [ 4.89512503e-07 -1.28557667e-07  2.03478169e-06 ...  1.68845999e-06
   2.75056005e-06  2.14528871e-06]
 [ 2.07203031e-06  1.37828565e-06  3.94390178e-06 ...  2.07009125e-06
   2.67592669e-06  1.80543351e-06]
 ...
 [-2.43299365e-06 -5.17089272e-06 -9.12713170e-07 ...  3.47380376e-06
   5.55738735e-06  2.36877179e-06]
 [-1.09001434e-06 -4.29337835e-06 -6.47346556e-07 ...  3.21843028e-06
   3.70049596e-06 -5.70086241e-07]
 [-3.74924850e-06 -5.18775654e-06 -3.59937978e-06 ...  8.46145809e-07
   3.89796674e-07 -1.46808887e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.875,4.78114787472632,15.0,28.0,7.3125,0.7680128579652817,6.0,9.0
29_5,subject_29.set,low,29,condition 5,"[[ 3.12809157e-06  3.04311752e-06  4.24436986e-07 ...  8.28763843e-07
   1.44879043e-06  2.39064455e-06]
 [ 6.38174355e-07  1.54837191e-07 -9.92141187e-07 ...  7.68099546e-07
   5.56646645e-07 -1.62552506e-07]
 [-1.23777285e-07 -1.17695200e-06 -2.11217833e-06 ...  1.12004411e-06
   5.23285270e-07 -1.33950245e-06]
 ...
 [ 1.86062366e-07  1.78131855e-06 -4.52151775e-07 ... -5.50880075e-07
  -1.06411338e-06  6.98075771e-07]
 [-2.27472186e-06 -3.37917119e-07 -1.38543963e-06 ... -1.32263863e-06
  -2.50977731e-06 -1.08418918e-06]
 [-9.47937250e-07  1.20603275e-06  9.50455964e-07 ... -6.38945162e-07
  -1.47062194e-06 -3.74112576e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.875,4.897384506039933,13.0,31.0,7.25,1.14564392373896,5.0,10.0
30_0,subject_30.set,low,30,condition 0,"[[ 1.56621981e-05  1.35317125e-05  1.30117846e-05 ... -2.16264749e-06
  -3.43806052e-06 -1.03213234e-05]
 [-1.91189861e-05 -1.57093954e-05 -1.22504940e-05 ...  8.81819725e-07
   2.29869175e-06  2.48692799e-06]
 [-3.99552002e-05 -3.34996414e-05 -2.63077183e-05 ...  3.33259559e-06
   5.67035675e-06  7.35720921e-06]
 ...
 [-2.21825814e-06 -7.08904362e-06 -2.39618278e-06 ...  3.54809403e-06
  -1.38681531e-06 -6.60216093e-06]
 [ 1.60977325e-05  9.32898998e-06  1.08919086e-05 ... -5.81609249e-07
  -4.39141798e-06 -7.90813255e-06]
 [-1.50789537e-05 -1.91013641e-05 -1.18440390e-05 ...  7.69865751e-06
   1.17696154e-06 -7.66005850e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.5,4.4860896112315904,17.0,30.0,7.0,0.6123724356957945,6.0,8.0
30_1,subject_30.set,low,30,condition 1,"[[-1.49000883e-05 -1.72260208e-05 -1.26593666e-05 ...  1.18821561e-06
   3.82052588e-06  2.82977819e-06]
 [ 2.43670797e-06  1.26441324e-06  4.55934584e-07 ...  6.67110348e-06
   1.05762873e-05  1.10820742e-05]
 [ 8.02430153e-06  8.02143955e-06  7.37143421e-06 ...  1.25214510e-05
   1.68513985e-05  1.72623463e-05]
 ...
 [-6.53643417e-06 -4.71887922e-06 -1.31089211e-07 ...  5.02043152e-06
  -3.04669642e-06 -8.04248810e-06]
 [-6.73030663e-06 -7.81935024e-06 -7.06721783e-06 ...  5.87486172e-06
   3.07149267e-06  1.99619210e-06]
 [-9.78483295e-06 -5.27004957e-06  4.33507919e-06 ...  4.58348799e-06
  -8.42301083e-06 -1.77134991e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.0625,7.561983453433365,7.0,31.0,7.0625,0.5555121510822243,6.0,8.0
30_2,subject_30.set,low,30,condition 2,"[[-3.95009637e-06 -7.74529219e-06 -8.87810898e-06 ... -9.49317169e-06
  -8.91995239e-06 -5.55428171e-06]
 [ 8.46968937e-06  5.74435472e-06  5.37473297e-06 ... -7.12081146e-06
  -5.58717203e-06 -4.35804367e-06]
 [ 1.40937166e-05  1.05387831e-05  1.13077946e-05 ... -4.44542027e-06
  -2.06052256e-06 -5.07705688e-07]
 ...
 [-1.11158476e-05 -1.21497240e-05 -7.64760733e-06 ... -2.67627010e-05
  -2.26728745e-05 -1.16779633e-05]
 [ 6.88221008e-08 -2.09755588e-06 -3.93929601e-07 ... -3.59012604e-05
  -2.84631691e-05 -1.24871187e-05]
 [-2.35385475e-05 -2.43227520e-05 -1.71962376e-05 ... -1.79022293e-05
  -1.70622387e-05 -1.02504768e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.8125,8.819146429785595,3.0,31.0,6.75,0.5590169943749475,5.0,7.0
30_3,subject_30.set,low,30,condition 3,"[[-3.80837992e-08  2.53081155e-06 -1.38793147e-06 ...  4.57797766e-06
   2.62324047e-06  5.11313772e-06]
 [-4.57037973e-06 -5.88432980e-06 -7.57336998e-06 ... -4.09123993e-06
  -4.24115705e-06 -4.68898678e-06]
 [-1.85601473e-06 -5.60349512e-06 -7.91523647e-06 ... -5.60442400e-06
  -5.37040520e-06 -7.52146435e-06]
 ...
 [ 3.53845096e-06  1.11385803e-05  7.51565170e-06 ... -1.11807413e-05
  -1.81254730e-05 -1.95333538e-05]
 [ 5.76191759e-06  1.32315559e-05  8.96807003e-06 ... -1.21909847e-05
  -1.73658352e-05 -1.89371281e-05]
 [ 3.16070557e-06  1.10287943e-05  6.65030146e-06 ... -8.34303474e-06
  -1.75321369e-05 -1.79975834e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.0,5.1599418601375735,9.0,31.0,6.875,0.4841229182759271,6.0,8.0
30_4,subject_30.set,low,30,condition 4,"[[ 9.85888386e-06  1.03316889e-05  9.92798519e-06 ... -2.50626736e-05
  -2.43845139e-05 -2.07288322e-05]
 [-5.87804461e-06 -7.98895502e-06 -7.29008007e-06 ... -1.57420707e-06
  -2.30833101e-06 -1.80706739e-06]
 [-1.01061840e-05 -1.27240744e-05 -1.15406342e-05 ...  6.10426283e-06
   3.97394013e-06  3.94817615e-06]
 ...
 [-1.38563852e-05 -9.17218971e-06 -5.50215054e-06 ...  1.74556777e-07
   4.93207932e-06  1.10996876e-05]
 [-1.38027678e-05 -7.77455997e-06 -8.11637819e-07 ... -1.63360405e-05
  -6.59062481e-06  5.28639984e-06]
 [-1.04687414e-05 -7.08367968e-06 -7.14869356e-06 ...  1.20591145e-05
   1.17438116e-05  1.25728188e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",18.4375,8.023159835750501,2.0,30.0,7.0,0.7071067811865476,6.0,9.0
30_5,subject_30.set,low,30,condition 5,"[[-2.00080471e-05 -1.89641838e-05 -2.07494869e-05 ... -8.16356182e-06
  -9.36641502e-06 -9.45650578e-06]
 [-5.12114048e-07  2.27150917e-07  3.00255388e-07 ...  2.31164026e-06
   6.09205365e-07  4.32095617e-07]
 [ 6.97182989e-06  8.72191048e-06  8.90189648e-06 ...  8.60457897e-06
   5.87074137e-06  4.71423483e-06]
 ...
 [ 1.30620804e-05  1.03450212e-05 -1.37295771e-06 ... -1.00362616e-05
  -1.06242571e-05 -1.37889156e-05]
 [ 1.30982113e-05  1.62398319e-05  8.86319637e-06 ... -4.76505852e-06
  -3.31988049e-06 -2.21144605e-06]
 [ 8.49053001e-06 -4.85412069e-08 -1.67290134e-05 ... -1.76053734e-05
  -2.04679966e-05 -2.80389023e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.3125,5.955236666161976,8.0,31.0,7.0,0.5,6.0,8.0
31_0,subject_31.set,low,31,condition 0,"[[ 9.01711273e-06  8.22283459e-06  9.53399277e-06 ...  4.63059616e-06
   3.96682143e-06  3.97194028e-06]
 [ 1.36348028e-05  1.06736250e-05  1.28145247e-05 ...  5.72661304e-06
   5.09446287e-06  4.78515005e-06]
 [ 2.21124077e-05  1.91419621e-05  1.86398067e-05 ...  2.44659019e-06
   8.95074368e-07  4.19105649e-07]
 ...
 [ 1.41290951e-05  7.05550241e-06  7.01108551e-06 ... -6.07096291e-06
  -7.54987860e-06 -8.25939083e-06]
 [ 3.66918850e-06  4.54192257e-06  5.41779089e-06 ...  8.39187908e-06
   5.85212326e-06  5.07043505e-06]
 [ 4.76227617e-06  1.80303466e-06  3.61038852e-06 ...  4.30794001e-06
   2.43585753e-06  1.65951562e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",26.75,3.816084380618437,19.0,31.0,7.375,0.4841229182759271,7.0,8.0
31_1,subject_31.set,low,31,condition 1,"[[ 3.09846115e-06 -4.24831539e-07 -7.57554889e-07 ...  6.94890547e-06
   8.27043724e-06  8.34488297e-06]
 [ 2.89736485e-06 -8.74715090e-07 -5.64343929e-07 ...  8.96427536e-06
   1.02227039e-05  9.49400425e-06]
 [-2.72440374e-07 -3.41060162e-06 -1.38646531e-06 ...  1.36387167e-05
   1.36006575e-05  1.22902279e-05]
 ...
 [-6.47185564e-06 -7.67519522e-06 -8.46354389e-06 ...  1.03163939e-05
   1.13409081e-05  1.13871937e-05]
 [ 5.61103249e-06  2.61219859e-06  1.72979343e-06 ...  7.32534790e-06
   8.10663509e-06  8.18342304e-06]
 [ 2.08512902e-06 -4.00432885e-07 -1.89498448e-06 ...  7.49050999e-06
   8.95416641e-06  9.03526306e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.6875,3.669447335771424,19.0,31.0,6.9375,0.42847841252506524,6.0,8.0
31_2,subject_31.set,low,31,condition 2,"[[ 8.02103615e-06  6.95608330e-06  5.84532785e-06 ...  4.58769512e-06
   4.61347389e-06  5.94598293e-06]
 [ 8.79612923e-06  7.43331861e-06  6.03255653e-06 ...  5.52549076e-06
   4.20594597e-06  4.64679384e-06]
 [ 1.23513460e-05  1.13188601e-05  1.06879549e-05 ...  3.94410920e-06
   3.01068139e-06  1.43989599e-06]
 ...
 [ 1.11258726e-05  9.66945553e-06  8.73220539e-06 ... -1.20208311e-06
  -2.82480383e-06 -1.61708927e-06]
 [ 7.34425259e-06  6.65490055e-06  5.92418671e-06 ...  7.24705696e-06
   8.66973877e-06  9.76437950e-06]
 [ 7.90871525e-06  6.65429497e-06  5.46119595e-06 ...  4.45057392e-06
   4.19482374e-06  5.97725201e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",26.4375,2.621277121938846,23.0,31.0,7.25,0.6614378277661477,6.0,8.0
31_3,subject_31.set,low,31,condition 3,"[[ 7.26148605e-06  6.42241240e-06  6.70720673e-06 ...  6.54001161e-08
  -1.04637623e-06 -1.19121623e-06]
 [ 6.32625008e-06  4.75542688e-06  4.61058712e-06 ...  1.81282386e-07
  -2.26948118e-06 -2.85578680e-06]
 [ 7.15883017e-07  2.57263750e-07  1.68377244e-06 ... -2.33607340e-06
  -3.05864859e-06 -1.76296318e-06]
 ...
 [-5.70886421e-06 -6.85577583e-06 -1.99532044e-06 ... -1.09714067e-06
  -3.68630672e-06 -7.15000987e-07]
 [ 1.10721712e-05  1.09825687e-05  1.07225733e-05 ...  9.82557058e-07
   1.95360494e-06  6.81179166e-07]
 [ 6.01644230e-06  4.87878132e-06  5.97148609e-06 ...  1.33676481e-06
  -4.25680391e-08 -4.41904455e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",27.3125,2.9520914196548858,22.0,31.0,6.75,0.75,5.0,8.0
31_4,subject_31.set,low,31,condition 4,"[[ 4.52498198e-08  3.13011914e-07  4.96397316e-08 ... -5.53624392e-07
  -1.21730256e-06 -3.68182135e-06]
 [-3.16949964e-07  1.13940597e-06  1.38131666e-06 ...  2.94707179e-06
   1.32230437e-06 -5.27802706e-06]
 [ 8.71699870e-07  1.58177912e-06  1.23578215e-06 ...  2.33245730e-06
   2.64325619e-06 -2.82274938e-06]
 ...
 [ 3.17123675e-06 -1.65165842e-06 -3.84348369e-06 ...  1.39143019e-05
   1.49920826e-05  1.47892275e-05]
 [-1.01201284e-06 -1.48483860e-06 -2.41182899e-06 ... -8.92578602e-06
  -1.00856800e-05 -8.93532848e-06]
 [ 2.84990966e-07 -1.65967870e-06 -2.89738774e-06 ...  8.11764061e-07
  -4.23213601e-07 -6.92706823e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.0,4.663689526544408,13.0,30.0,7.25,0.6614378277661477,6.0,8.0
31_5,subject_31.set,low,31,condition 5,"[[-3.40788388e-06 -1.52708650e-06 -9.82977211e-07 ...  2.70044684e-06
   1.60954869e-06  2.75366664e-06]
 [-6.64594126e-06 -4.97264147e-06 -5.01349831e-06 ...  2.30847645e-06
   8.12387347e-07  3.70217347e-06]
 [-4.59716225e-06 -4.26410484e-06 -6.85769987e-06 ...  2.08732367e-06
  -2.74136066e-07  1.65865147e-06]
 ...
 [ 1.10893497e-05  6.73981667e-06  4.39535999e-06 ... -1.03661215e-06
  -3.82129097e-06 -2.41282296e-06]
 [-5.74796915e-06 -3.08165908e-06 -1.57757568e-06 ...  5.76717138e-06
   5.32978296e-06  3.70662785e-06]
 [-5.55129230e-07 -3.58343154e-07  6.92561924e-07 ...  2.92513895e-06
   1.83974159e-06  2.15371847e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.1875,4.475192034985762,14.0,31.0,7.375,0.4841229182759271,7.0,8.0
